x,y
949463.6585763142,1957677.6578396563
949594.4794009838,1957421.6716121344
949719.2475632222,1957620.624714712
950248.6402508345,1956130.6795185097
949720.0567904245,1957753.761393239
949489.6595023797,1957599.8330784286
949489.7949860959,1957622.0225248286
950119.851273009,1956730.590253538
950040.8188032806,1956797.6376979481
949499.2296637207,1957721.821163
950031.4568541145,1956708.9333455234
953671.1749835709,1949398.3584190693
953343.4252113919,1947669.3913947595
953069.5969993158,1949246.4117958911
952480.8351536315,1948251.2211255333
955842.6732284236,1947422.7240642235
952438.4408034675,1948562.1216774888
954377.2082754582,1949272.4006658555
953470.8573152451,1948334.3691692555
955815.9292772631,1947378.4870919252
952244.6123557179,1947120.896829672
952428.8427120622,1948429.0376980202
953252.6562891889,1950377.0601988998
954678.6534113893,1949470.4559064764
956275.3923820109,1949051.3737693261
953602.8851069373,1948244.8706553248
955771.5722080284,1947345.4388880488
956384.053462199,1947874.7487178508
952077.428316935,1947243.9043349663
953494.5639443807,1947834.966258922
952447.593477966,1948617.5438047375
952084.4115704889,1948453.2095898509
953271.4659096113,1949012.2788990394
952788.362271938,1949503.1911213454
954713.0795653411,1949303.8445399813
954521.0458275931,1949726.5012787727
956312.1316521522,1949317.4566234634
954069.3108087745,1949507.0929576815
952474.1641512237,1947086.2945869337
952587.8317395485,1946874.841644241
953946.6249370063,1949685.2918277255
955809.8112955769,1947888.8820991802
956092.01546368,1947787.5303793156
956470.4286230744,1947497.0710976443
955664.7683173316,1948854.9078885783
955306.432867973,1947935.9577222131
951982.6702930233,1947666.0585335393
954484.6984627451,1946320.576249935
953020.1924619422,1946761.4345701274
952668.3725043782,1947051.900182457
952668.4597712824,1948616.2807547047
952449.5013342762,1948950.3805301774
952047.3410134552,1948153.8608700065
952161.8141691828,1948086.6305944014
952804.4514141235,1949225.7264310329
953136.5761244613,1950155.8168296253
953048.8114410306,1950256.1677309708
954853.8784230445,1949203.2229715756
954589.1619859252,1949260.142560891
952537.3999624616,1948872.212676836
954210.9561217687,1949561.7841842738
954194.2080892911,1949728.3001959191
956319.855300232,1949106.6137353375
952625.3636053375,1948805.1403357568
954336.7652431239,1949949.4120188293
955099.3086702405,1948846.8547030413
952691.0417191375,1947928.2676353275
952620.5218361368,1949504.1482553256
954360.7354629402,1946276.8774530417
953746.1155491221,1950163.489116975
956161.5857694149,1947576.3607543933
956003.4839942975,1947754.714842303
956197.1043571966,1947609.457664206
955636.6604796811,1946902.3658106427
956173.8792229673,1948230.8909711337
956224.6064680484,1947797.924617958
955188.3118155446,1948968.4169547127
955254.8568060128,1948202.512190123
955314.9694665461,1947880.4374946863
952200.1755611748,1947076.7730242878
952130.1250789016,1947188.1257287646
953778.844355152,1946524.1835236908
953753.2609035361,1946690.7488807635
953547.9494369588,1947901.2365365783
953449.5774944733,1947690.9850126195
952835.5690246285,1946928.9047216552
953814.6171793179,1948188.2148865296
952472.5085393747,1948340.0281234263
953352.5103260307,1947713.719859311
953099.8635848103,1949911.935939053
952900.7434556223,1949069.8502128848
952117.4460031451,1948053.6017592342
952679.193075553,1948949.0670431454
953057.8749669209,1948736.1121258158
952826.9157225768,1948515.5240283832
952976.6382176375,1949990.2983087809
953167.6477954463,1949401.1864156106
953208.4924262669,1950377.309322958
953169.5899381565,1949745.1179957367
952798.4588969689,1949725.0322346003
953162.5738030757,1950066.9104942707
953680.9382553956,1949564.7275209143
954545.1746657876,1949293.668185683
954412.6050018612,1949283.3009206415
954810.9174312061,1949425.354606677
954643.1364883153,1949437.3654106513
954519.9506177581,1949526.7991798653
953699.3488296161,1949697.7636486974
954089.0666068769,1949884.2103191933
953975.8349814371,1950173.3057361748
955975.5647111656,1947488.5869593886
947864.3265094232,1946137.6096224631
948023.2597098789,1946114.4233388833
947784.999749414,1946171.3929854024
947953.6734548323,1946292.378787583
947696.3471862648,1946127.5709951133
948068.0709911556,1946213.9977142767
947786.3252845109,1946382.1892650179
948296.3889636339,1945979.5786504091
948165.8348566984,1946302.1466274504
947689.1174064035,1946382.8011117252
946633.2268945774,1945723.8201961112
946981.640079085,1944922.7500301371
947354.9402998562,1942457.2981777804
947257.2935978986,1943789.3095621255
946915.7112829147,1942903.8885360772
947724.9676661283,1943653.2153067668
947211.1212504132,1943478.9442037584
947319.4739676666,1948016.1040176474
947638.6838148574,1946793.633570677
947290.3923750146,1946218.8977917596
948411.0697128624,1945945.5805352458
947451.9127104473,1945208.23112077
948120.993830522,1947611.6347680686
946836.3018555705,1948451.8915578837
946299.9584594746,1948854.767161895
945701.9341376867,1946573.0784752995
946210.166202619,1947268.7571448737
948895.9387809099,1944311.6270394048
948814.4034130909,1943990.3762592091
947999.5624020209,1943740.2520400896
947718.2216931299,1943986.105912232
948310.0591474945,1945335.9860260421
947172.2350558506,1942924.4442427775
949132.2820178312,1945375.2895072633
947615.5736245408,1944530.4048644318
948593.3617351885,1945411.892410746
948555.8105297016,1945057.0866883113
949134.5923430081,1945752.503228155
947225.9135445146,1943023.9577066298
946331.8099531597,1945581.5274343768
945761.8358164573,1946273.121185982
945956.0380087019,1946238.569934934
947655.8934689679,1945317.8928587285
946783.0284716415,1942893.641939511
947709.1322787555,1945350.8424210781
946972.0826874616,1943424.9911501962
946697.0394143243,1943271.4211521782
946581.9752006006,1944625.7458385802
947191.8901524494,1943234.9776270133
946962.1097361769,1943247.5356185767
947250.6755198,1942746.427195855
947474.0127101046,1943111.1457213243
947307.3784228865,1943323.004204214
947415.3271715626,1947804.690796425
947688.6005206011,1947703.1087863157
947115.3430858498,1946486.2907012668
947422.2487846846,1946107.1119959871
947675.2890803365,1946993.1126542012
947272.6474091876,1946207.915459619
948410.5872556033,1945867.918817236
948382.55737606,1945624.003934916
948322.4181825913,1945901.751894944
948525.2012274303,1945822.8277747873
947425.3274958429,1945197.3043762508
947319.3377390809,1945209.0708684116
950605.2855823454,1946353.8456236545
949083.2075934291,1947461.4414060193
949828.5611327214,1946513.8319667962
946709.9061011154,1948031.090880397
946782.7944459551,1948374.569273173
946194.4484919687,1948933.1161576721
945755.5354016178,1946661.4883837935
946131.7207721758,1947435.6913695273
945798.7055122243,1946505.8760255433
948550.7264276124,1944236.093022304
948391.6180926271,1944237.0797578967
948959.7902732545,1944632.987300121
948514.3378578487,1944069.8945208294
948124.6366922803,1943950.2740240335
948036.5869807829,1944006.2988328233
948118.4987505673,1944383.0148450148
947772.1659805268,1944130.0009332283
947489.4430420949,1944153.9726781854
947349.6990726689,1944421.1358910531
948351.973654141,1944969.5920145395
948358.8811855605,1944658.8907030085
947750.6713709737,1944928.9724976555
947653.9358777672,1945007.2462162212
947599.2250899718,1944741.3121183026
947849.4286028082,1945172.440991449
947813.0993331646,1945017.3397339014
947128.9316404404,1944455.8226747245
949258.1850340802,1945729.5572725849
948971.764256542,1945143.280492898
948579.4637968527,1946022.2008172206
949054.6443840235,1945686.4236387294
948813.5621711019,1945288.4880817677
947117.4966934577,1942658.5138489332
946062.6615646081,1946326.6368477284
947050.1593257624,1945965.2413368423
944179.0131434622,1948768.9094350918
942986.1095128834,1947456.7004102652
942996.9264502652,1946458.0667013624
943846.0200246897,1945254.0144022421
944575.3837114266,1948588.7307951911
940551.0283304811,1947984.159792528
941167.439759935,1948933.9529129367
941159.1560507112,1949011.6779501585
940811.7669691868,1948614.721817838
941665.7261535417,1946922.2118574807
942776.3823063566,1946515.0590754997
941613.7434931926,1945813.0643250092
943230.673485254,1945746.380027932
942885.9988745418,1945748.7429747
942950.0793280288,1947357.091924473
943717.4660458299,1947152.142055431
944034.3017439496,1946961.3837515074
941073.5809652461,1948157.9563033094
942516.4189305794,1947260.2273376754
941343.7896253202,1947634.5696378497
940675.5533456057,1946862.6565478076
940827.3007141365,1948315.0410367902
942230.8039938067,1946851.6902464435
940747.8639364147,1948326.7029710854
941235.1298043088,1948511.8564309669
942379.8721442089,1946684.2276758875
940604.4380814403,1948039.253343871
940807.0478552534,1949191.7055332733
940833.6050102008,1947959.9503471218
941143.083040043,1947991.0355848386
941120.5123174257,1948545.954386595
941263.3621423935,1948755.750455921
941566.3376807024,1946612.2468864983
941349.3561614495,1948422.2869816357
940594.9674430841,1947950.5596558522
941294.3058330746,1948134.2017936676
940870.8439174001,1948225.969249226
940569.2553396621,1948061.6955554348
942753.0840664322,1946981.2141612435
942540.7008575883,1946938.300805667
941265.1684190182,1949010.926841227
942287.8030027067,1946152.3016538003
941306.3284319548,1947335.2652100525
941625.2877772212,1947455.0629276533
941105.301012368,1947647.353406955
941676.8229465463,1947243.8929574061
941403.4628352558,1948577.2371698942
941056.4746280025,1946993.08554277
940883.1566329906,1948714.0696319218
940587.7424908131,1946940.9505452386
940931.9797122466,1948125.6773214948
941325.2553731408,1947512.6538939138
942565.0617245708,1946627.469104254
940853.5509769478,1947038.909250031
942411.4495255847,1946140.3482289833
940720.2492385508,1948171.567588939
942145.7864692946,1946064.5288717125
941212.980863901,1947879.5885657214
940921.4860779196,1947892.7533334922
941317.4684226017,1948910.7001565313
941840.5927050574,1946654.7019967912
942486.2982591795,1946738.9654016157
940376.5506642447,1948296.076641101
941144.0271246693,1948124.1709324166
941078.6225979619,1948868.0120107424
941422.9206155293,1947578.5350910902
941426.6786686309,1948111.0762205864
940962.353063161,1948669.1250694687
944587.7010359362,1949110.1181657966
943409.0271061568,1947276.2849078877
942433.5019839263,1945496.6795951745
940572.2742134656,1948483.2911040864
941605.7428713583,1947188.9168883907
940684.1153035327,1948060.8739197261
940957.7753445592,1948025.637202522
941252.4154832042,1945959.848800176
941619.8271541033,1946678.441456971
941374.5288137576,1948233.4912462141
941199.3971750918,1948456.6336567444
941096.2500705093,1946371.4749952422
942287.6801420782,1947406.0509840753
941134.5623293343,1948035.4766887338
941492.669376762,1947444.901382809
941116.8915238084,1948035.6020323008
942296.2077289881,1947361.611186712
940632.8489335477,1948305.3345302942
941103.8662409579,1948690.3098595145
940643.033035575,1948493.8798989654
941586.3530439339,1946944.9601695419
940750.7155776805,1948726.1093921284
944788.377907275,1948731.5470402567
941116.75664716,1946770.7547966235
941304.6028426108,1947091.184076446
940907.448674169,1948403.2314344014
941203.7523574288,1947824.1781052735
941433.5569111627,1947833.6486486841
941002.4255961694,1948091.8907482354
942570.8944672112,1947470.6576425869
940810.421766443,1948426.1132387759
940984.9915678935,1948125.3002168653
966028.2318560372,1944678.7698882895
964710.8853485555,1944595.5078054413
966418.7511728085,1945076.5869649507
965667.4503473699,1945068.5657614567
966037.0705738714,1944678.7337244826
965006.4481876594,1945515.111396384
964587.757082246,1944740.2622791124
964719.724164853,1944595.4702425497
966714.9387066943,1943999.2178482267
965213.5357985054,1944316.0210794192
966045.954667153,1944689.7919959696
964103.2136009745,1945108.466400335
963898.2447641988,1944721.0425423456
965594.1691624225,1944447.5704822398
965585.3301956593,1944447.607114903
965691.2144168589,1944402.7904513502
963889.4060749001,1944721.080979064
965195.8110761044,1944305.0007381279
965204.696689089,1944316.0581154963
965310.5805996923,1944271.2366140112
966547.0341382117,1944010.987199867
964233.7326002163,1944630.8334435842
963943.6909650505,1945009.3058680324
967789.3750697024,1945248.668370143
964533.9194559254,1944551.8833157807
964081.5537046391,1944187.704915336
966564.7576589556,1944022.0104065088
964542.047659645,1944385.4291436563
963878.6369160744,1944277.342173696
965693.4150660583,1944935.3229475138
964580.101774505,1945017.6608565613
966555.8735617086,1944010.9515921974
964072.7144501256,1944187.7431530845
964542.0002831644,1944374.3347170602
964580.054438968,1945006.5664193737
966918.8233131611,1941923.7185912002
967034.4798549381,1944330.7807138828
967920.016996616,1944748.9058147431
966678.747041284,1948193.1317964753
966830.6491335492,1944198.457434927
966714.9831799959,1944010.3122600522
966930.5820592807,1947093.7533457847
967577.7807756264,1945382.627476469
968878.3955441287,1943402.8152602965
966342.8827812591,1948161.2042395612
965823.3886143959,1944302.3938500367
967034.4358030225,1944319.6862977983
967413.1668874101,1943974.259057444
966307.9033513911,1948250.1036324415
967607.2886612774,1943884.7428496052
966810.7978852148,1943654.9019818513
967706.9835423786,1944516.7455375916
966819.6820137668,1943665.9610625724
967853.4216445799,1943528.7600671395
967625.0110194375,1943895.768304771
967987.8598167108,1944005.307141071
966819.6376850668,1943654.8666569917
967844.6246786,1943539.8886925806
962230.7098038208,1945383.046344892
966901.1400374894,1941923.789014468
967313.9240821952,1943464.2986184133
967616.1282112409,1943884.7083692336
966268.41252887,1947229.5554138501
967242.3288876686,1943242.6892927245
966427.5894650419,1945076.5512131553
966369.3878231192,1948161.0967022646
966670.0290305729,1943821.8845688263
967522.973168693,1944927.9632434575
962548.8277087151,1945370.5104436125
967912.5508572106,1945103.961517543
967296.244084721,1943464.3682246206
967762.1281940365,1945060.1660483829
966396.1626260377,1948227.556155074
965854.2748928237,1943214.9961239977
966022.5124112146,1943280.8737230934
966013.6722082088,1943280.9098919628
966296.9638794219,1943379.6067632413
965863.1151670308,1943214.9597863057
965758.9458857201,1945822.6225998877
966119.8904115086,1943313.7596914594
967260.0093568685,1943242.619575155
966102.2100767891,1943313.8318321973
962548.5274063909,1945303.9437374987
965511.5418589831,1945834.7416991338
964625.8065261999,1945372.4945086418
966288.1237833326,1943379.6426413087
966187.9022023953,1942647.8077201147
962513.9766531071,1945481.6145301799
967530.1970558354,1942254.1432745766
965776.9411588449,1945900.2108208814
965821.5395128083,1945999.8787494877
965794.9818364942,1945988.8935366618
963156.9763291416,1944990.5705346214
967556.7642293668,1942265.1340297959
966778.5992208545,1942234.9256370917
962557.5656410595,1945348.2816744286
966769.7135380538,1942223.8666137676
966559.5315239654,1942723.9654124253
967539.0383383355,1942254.108723913
965989.4030316193,1945988.0944342103
956841.2686643264,1954229.7209239467
959445.2593338484,1955925.1702310576
959243.7729917797,1956236.8179079741
959215.3795178228,1955848.6357312761
959852.2615164049,1956122.8936784596
959776.9761743286,1956977.567862732
956273.3850384116,1955364.3853824881
955913.6886215254,1957441.055493991
959376.882804727,1954583.022673918
958946.0599690896,1954940.184887335
958851.8219179716,1955517.588133011
957955.0504865957,1956232.1715707963
957020.4792618055,1956436.6827115023
957295.92671631,1956790.2951876116
955991.0497388784,1957052.3186215842
957355.420609679,1956346.1898998127
956763.4734164671,1956238.3123681769
961011.1596458436,1956672.095727434
956708.2010107251,1954108.3713833666
957941.7486990985,1953613.837891457
957646.7178443634,1954624.9785874356
958171.029830903,1953557.2021004655
957701.5579635535,1954990.830662137
956655.4026402197,1954141.9323971074
956390.8328198541,1954198.796287506
956401.6479226357,1954575.9672978022
956339.6159763689,1954531.9144260406
956313.482283335,1954598.6219553568
956733.8757161971,1953952.9081959373
957277.9884294664,1956734.912983343
957958.5060864079,1953436.2344573066
956333.7856207853,1956773.1277334637
959449.5556099967,1956801.6477255968
959564.2377412415,1956789.99140172
959520.2711924014,1956823.4912156863
959467.696644695,1956901.4131524311
959530.2369933726,1957056.4359157549
959519.7825526549,1956723.6392894378
956769.0176789773,1953919.4398744348
956350.7936013353,1956650.993188636
